"Data Source","World Development Indicators",
"Netherlands","NLD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2283.2626953125","2430.6513671875","2482.01928710938","2639.82446289063","2649.34716796875","2846.71459960938","2723.40356445313","2703.853515625","2971.78491210938","2923.78198242188","3232.9248046875","3093.041015625","3061.60986328125","2824.21411132813","3219.04125976563","3664.62670898438","4362.06396484375","4552.95849609375","4513.44482421875","4673.08251953125","4842.66796875","","",
"Norway","NOR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3956.77905273438","","4089.17822265625","","4352.060546875","","4495.9130859375","4493.548828125","4576.56201171875","4831.85595703125","5159.41015625","5360.6806640625","5442.72216796875","5413.76611328125","5503.27978515625","5554.8603515625","5576.41064453125","5687.7880859375","5890.955078125","6073.23681640625","","",
"Nepal","NPL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0591506958008","","","","","","","","","","","","","","","","",
"Nauru","NRU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2202.41455078125","","2296.41162109375","","2642.95727539063","","3073.791015625","","3140.23828125","","3448.96752929688","","3723.85034179688","","3689.1474609375","","3962.34497070313","","4052.41528320313","","","",
"OECD members","OED","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2466.15824804252","2492.09821264027","2575.38794812494","2639.27721789338","2693.25016972837","2771.08032353212","2813.11484300535","2950.77113084557","3032.760462862","3089.66796031313","3179.29943539674","3168.15785666464","3275.49445427223","3320.48074748244","3340.39549221646","3416.05845569998","3471.93427116161","3513.6151837753","3977.60148567495","4048.38255850273","","","",
"Oman","OMN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149.394485473633","174.220504760742","133.974548339844","180.89208984375","215.954772949219","","","",
"Other small states","OSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2889709472656","","","","","","","","82.4444580078125","","164.270645141602","","165.232376098633","","150.547470092773","","166.438659667969","","293.646911621094","","","",
"Panama","PAN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.824577331543","114.508323669434","158.292602539063","96.9306335449219","94.3786315917969","89.3295211791992","94.3077163696289","94.7284317016602","84.7213668823242","103.288879394531","104.955772399902","165.614349365234","131.673690795898","110.074783325195","","118.129920959473","37.6364517211914","39.0781517028809","","","","","",
"Peru","PER","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.754020690918","70.5752410888672","","79.9311599731445","","77.9116134643555","","81.3828201293945","","84.3634033203125","","187.658981323242","","","","","",
"Palau","PLW","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3080215454102","","",
"Poland","POL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1362.83337402344","1442.75646972656","1456.99780273438","1463.44714355469","1431.21374511719","1457.48083496094","1473.97106933594","1524.37023925781","1587.24597167969","1620.38269042969","1553.75817871094","1601.77319335938","1612.63110351563","1594.3955078125","1683.33435058594","1673.5703125","1748.57360839844","1865.65710449219","2053.1630859375","2158.4609375","","","",
"Pre-demographic dividend","PRE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.252655029297","","320.655212402344","","","",
"Korea, Dem. People’s Rep.","PRK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1238.25231933594","1333.18334960938","1430.73364257813","1527.40173339844","1616.4287109375","1704.45068359375","1817.70983886719","1930.17846679688","1964.62756347656","1999.50830078125","2325.58349609375","2650.57104492188","3793.42626953125","3736.57080078125","3898.06127929688","4146.318359375","4016.15185546875","3591.80981445313","3643.85571289063","3711.86840820313","3928.6025390625","","",
"Paraguay","PRY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9464492797852","82.5979537963867","81.741096496582","86.8026885986328","72.3320617675781","","","77.0615234375","","","50.3671607971191","169.456481933594","","153.298294067383","184.060577392578","","","",
"West Bank and Gaza","PSE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6295318603516","94.2291793823242","143.254745483398","322.610076904297","","","564.541564941406","","","","","",
"Pacific island small states","PSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2914.6220546067","2939.8528143699","3026.78205543363","3104.93619533214","3178.25804290365","3270.15758473425","3319.72088244359","3462.44643267626","3543.92678110376","3615.53017946068","3622.90469320161","3661.61052667489","3793.58761017213","3858.80294718556","3875.0736406692","3934.86465580729","3983.38330205542","4069.2171990075","4167.83237725854","4225.46153585021","","","",
"French Polynesia","PYF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570.472229003906","","","603.790649414063","","","",
"Romania","ROU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1328.83618164063","1256.18542480469","1224.23657226563","1053.16491699219","925.338073730469","897.283447265625","928.222412109375","964.843200683594","984.523132324219","1071.2509765625","895.361999511719","894.081604003906","931.459655761719","934.670776367188","967.693969726563","792.392761230469","893.152160644531","925.643493652344","906.685974121094","878.368591308594","912.424133300781","","",
"Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3795.87426757813","3603.40307617188","3341.63842773438","3383.00366210938","3459.2353515625","3468.63134765625","3388.16357421875","3371.56713867188","3315.9658203125","3234.80615234375","3239.93505859375","3276.81127929688","3153.50122070313","3090.7431640625","3088.08276367188","3124.15576171875","3090.69287109375","3068.17211914063","3094.46801757813","3121.7333984375","2979.09521484375","","",
"Rwanda","RWA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6920299530029","12.3478498458862","","","","","","","","","",
"South Asia","SAS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.192926935405","","115.680122375488","","110.53308822141","","","","","129.054192746663","","","","","155.820233964073","","","","","225.972507104422","","","",
"Saudi Arabia","SAU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.540069580078","275.991424560547","370.937072753906","","362.257446289063","","","","","549.322509765625","","","",
"Singapore","SGP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2554.02709960938","2659.28784179688","3054.07568359375","3299.34399414063","4249.61181640625","4165.548828125","4386.18212890625","4712.27587890625","4887.6484375","5297.05810546875","5428.00439453125","5768.8828125","5739.10009765625","6148.4501953125","6312.37158203125","6514.3720703125","6477.18994140625","6720.11376953125","6729.6796875","","","","",
"Solomon Islands","SLB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3665618896484","","","",
"San Marino","SMR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1195.58642578125","1360.3662109375","1429.36938476563","1514.84191894531","1624.00854492188","1643.37414550781","1726.97302246094","1830.99243164063","2071.216796875","2132.77270507813","","",
"Sub-Saharan Africa (excluding high income)","SSA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1858.9404296875","1853.57482910156","1880.35632324219","1705.16821289063","1843.78796386719","1774.998046875","1700.13671875","1782.8154296875","1984.99133300781","2022.72180175781","2181.3115234375","2288.52416992188","2331.47534179688","2460.78344726563","2809.39575195313","2832.96362304688","2819.033203125","2714.6630859375","2713.5341796875","2648.40185546875","2598.90405273438","","",
"Slovenia","SVN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2256.92553710938","2023.1845703125","2155.45874023438","2226.50512695313","2180.53930664063","2262.17822265625","2334.69995117188","1897.97204589844","2023.67138671875","2631.39306640625","2922.95947265625","3103.98754882813","3473.38500976563","3658.20581054688","3766.43872070313","4272.83837890625","4311.80517578125","4214.18115234375","4140.3388671875","3807.61791992188","3899.2001953125","","",
"Sweden","SWE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4158.1474609375","","4499.0791015625","","5169.30126953125","","5383.05517578125","5426.08837890625","6085.1083984375","6126.5810546875","4999.5400390625","5436.89501953125","5079.52001953125","5251.4501953125","5144.99853515625","5165.12744140625","6676.271484375","6877.9453125","6835.00341796875","7153.41943359375","","",
"Eswatini","SWZ","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.144950866699","","","",
"Sint Maarten (Dutch part)","SXM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.488784790039","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3288383483887","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","417.112129588011","434.267884547098","366.293747188708","391.440945233353","491.08426119654","496.546384832892","535.581231281501","608.807828479655","701.064457016173","777.057939859683","909.91460588738","971.640135226954","1172.80579825495","691.420682591629","902.36003331956","903.388520303259","1037.09543023822","984.712404130981","1109.60794397296","1127.91517427006","1198.86484077732","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2064.9711964157","2055.42795986566","2024.88144172475","1995.25022703414","1977.84376962613","1959.63734416117","1882.35900815646","1842.39775547323","1809.4699531177","1795.46006329621","1811.51123702323","1823.72699480404","1830.81161536282","1834.35770569999","1851.91993571018","1884.04172117326","","","",
"Togo","TGO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3382396697998","24.7533798217773","32.7276496887207","23.296480178833","36.0157012939453","","","33.8769187927246","34.0261116027832","35.3379516601563","","37.5699501037598","","31.7694091796875","","",
"Thailand","THA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.379920959473","72.4407806396484","","167.205261230469","","278.707489013672","","280.59814453125","","313.425354003906","","323.163391113281","","328.938201904297","","538.426330566406","","790.909545898438","964.164184570313","865.395812988281","","","",
"Tajikistan","TJK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329.829280062396","327.506145835437","354.691454363675","383.136769853809","431.644032651118","424.331838137997","420.405374689703","439.278410171628","448.369034249792","478.314636632774","504.742304256339","533.323377519485","540.35407212287","566.989528155876","","","","","",
"Timor-Leste","TLS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","594.405353511623","","629.802332026222","","","","","","","","",
"Tonga","TON","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.192926935405","","115.680122375488","","110.53308822141","","","","","129.054192746663","","","","","155.820233964073","","","","","225.972507104422","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088.55163574219","1218.27526855469","1491.08984375","1384.12548828125","1428.80151367188","1621.98388671875","1791.08410644531","1800.98400878906","1784.06994628906","1964.96643066406","","",
"Turkey","TUR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304.342376708984","313.18896484375","308.57861328125","322.136169433594","365.005615234375","353.660675048828","368.343200683594","494.205993652344","505.560882568359","576.392028808594","620.438720703125","713.646545410156","749.727905273438","809.633056640625","889.585388183594","982.279418945313","1101.28186035156","1175.32653808594","1163.91711425781","1215.7783203125","","","",
"Tuvalu","TUV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6995391845703","","","18.3375301361084","","","","","",
"Uganda","UGA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2311706542969","","","","26.4669494628906","","","","",
"Ukraine","UKR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475.10998535156","1455.00756835938","1427.43005371094","1344.91821289063","1327.9794921875","1259.13012695313","1233.86157226563","1166.45874023438","1029.13049316406","1005.99719238281","1037.24084472656","","",
"Upper middle income","UMC","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","707.593729239059","700.214269550783","647.115673975472","659.603146805374","723.944088025749","719.762487660811","769.297303803532","774.103252407061","823.859516654302","879.763539449306","938.627711410529","1019.92603344421","1089.56326694641","883.763388841043","933.686071839974","981.695683517136","1031.63499567257","1056.11170415879","1136.22516884541","1214.65943921493","","","",
"Uruguay","URY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.815475463867","277.519409179688","","373.222564697266","","","","","","273.664031982422","480.855743408203","549.132202148438","524.866333007813","537.273986816406","529.048522949219","504.160491943359","524.252563476563","645.178894042969","","",
"United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3130.4697265625","3233.08129882813","3398.1875","3456.0400390625","3486.9482421875","3557.58056640625","3642.79174804688","3883.61962890625","3777.86450195313","3730.92114257813","3794.92700195313","3771.12817382813","3925.70532226563","4088.5546875","3884.04345703125","4028.59643554688","4034.65112304688","4138.5439453125","4255.03076171875","4313.38330078125","","","",
"Uzbekistan","UZB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660.1494140625","612.659851074219","628.413208007813","586.4736328125","576.560119628906","630.7666015625","563.847229003906","555.13671875","578.550354003906","571.153442382813","543.237060546875","572.996826171875","511.495635986328","505.567443847656","500.0390625","496.674499511719","505.965698242188","","",
"St. Vincent and the Grenadines","VCT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1738204956055","55.6002006530762","61.0494613647461","70.5854721069336","69.3069686889648","94.7097015380859","104.416633605957","121.265701293945","146.002990722656","162.6103515625","186.94677734375","182.213623046875","199.910202026367","228.080429077148","290.568908691406","357.347259521484","266.507232666016","240.345626831055","","","",
"British Virgin Islands","VGB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.816482543945","","","","","","","","","","","673.929321289063","","672.073791503906","","","",
"Vanuatu","VUT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1070.4907890184","","","","","1196.11176095813","","","","","1272.12780596118","","","","","1473.16874041701","","","",
"Samoa","WSM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.455383300781","","","","305.745361328125","","296.564056396484","371.305236816406","354.420562744141","376.236358642578","387.279449462891","384.517181396484","388.321502685547","362.889831542969","384.877655029297","403.455108642578","434.203826904297","432.198120117188","473.120269775391","","","",
"Zambia","ZMB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3691291809082","51.2073707580566","53.0641288757324","52.3452110290527","","","","","","","","","40.9707107543945","","","","","","","","","","",
"Zimbabwe","ZWE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7237701416016","","","","","","",
